index,lon,lat,alt,
521,-73.91545519,45.45489094,-7.20107174,
522,-73.91545883,45.45489005,-7.20803308,
523,-73.91546175,45.45488935,-7.20353079,
524,-73.91546420,45.45488866,-7.21341276,
525,-73.91546647,45.45488810,-7.22636604,
526,-73.91546826,45.45488765,-7.21697855,
527,-73.91547013,45.45488714,-7.22569275,
528,-73.91547175,45.45488668,-7.22940874,
529,-73.91547305,45.45488621,-7.22404432,
530,-73.91547435,45.45488588,-7.22871590,
531,-73.91547544,45.45488551,-7.22768259,
532,-73.91547663,45.45488508,-7.23226595,
533,-73.91547782,45.45488480,-7.23055410,
534,-73.91547897,45.45488433,-7.22826433,
535,-73.91548058,45.45488379,-7.22622538,
536,-73.91548282,45.45488309,-7.22169971,
537,-73.91548465,45.45488262,-7.22626448,
538,-73.91548683,45.45488192,-7.22131872,
539,-73.91549126,45.45488051,-7.22542000,
540,-73.91549126,45.45488051,-7.22542000,
541,-73.91549396,45.45487980,-7.21916819,
542,-73.91549697,45.45487877,-7.21560478,
543,-73.91549965,45.45487794,-7.21277189,
544,-73.91550270,45.45487693,-7.21197557,
545,-73.91550593,45.45487593,-7.20637083,
546,-73.91550974,45.45487475,-7.20061827,
547,-73.91551355,45.45487372,-7.20756197,
548,-73.91551804,45.45487229,-7.20827341,
549,-73.91552223,45.45487103,-7.20844793,
550,-73.91552671,45.45486988,-7.21047926,
551,-73.91553113,45.45486860,-7.21744823,
552,-73.91553603,45.45486714,-7.23902655,
553,-73.91554059,45.45486586,-7.24310350,
554,-73.91554520,45.45486455,-7.25219536,
555,-73.91554958,45.45486327,-7.25611067,
556,-73.91555401,45.45486216,-7.26308632,
557,-73.91555696,45.45486133,-7.27232361,
558,-73.91555884,45.45486079,-7.29117298,
559,-73.91556004,45.45486061,-7.28837919,
560,-73.91556158,45.45486007,-7.29632473,
561,-73.91556307,45.45485967,-7.29834461,
562,-73.91556421,45.45485938,-7.29708481,
563,-73.91556498,45.45485922,-7.29209661,
564,-73.91556558,45.45485903,-7.28844309,
565,-73.91556610,45.45485905,-7.28972912,
566,-73.91556644,45.45485897,-7.28261518,
567,-73.91556652,45.45485890,-7.27476263,
568,-73.91556658,45.45485889,-7.26560116,
569,-73.91556663,45.45485892,-7.25934362,
570,-73.91556667,45.45485901,-7.24987173,
571,-73.91556672,45.45485903,-7.24249792,
572,-73.91556679,45.45485901,-7.23807383,
573,-73.91556669,45.45485915,-7.23587418,
574,-73.91556692,45.45485941,-7.23586893,
575,-73.91556713,45.45485980,-7.23711777,
576,-73.91556746,45.45486043,-7.23324394,
577,-73.91556809,45.45486143,-7.23283434,
578,-73.91556860,45.45486253,-7.24132490,
579,-73.91556922,45.45486376,-7.25563574,
580,-73.91556995,45.45486546,-7.26929569,
581,-73.91557078,45.45486723,-7.27923107,
582,-73.91557168,45.45486901,-7.28663445,
583,-73.91557286,45.45487125,-7.28208494,
584,-73.91557393,45.45487332,-7.28005838,
585,-73.91557503,45.45487560,-7.27211571,
586,-73.91557628,45.45487789,-7.27179146,
587,-73.91557757,45.45488041,-7.27197933,
588,-73.91557915,45.45488334,-7.27842236,
589,-73.91558032,45.45488598,-7.28374338,
590,-73.91558120,45.45488755,-7.29360962,
591,-73.91558160,45.45488850,-7.30344248,
592,-73.91558195,45.45488903,-7.31373024,
593,-73.91558226,45.45488957,-7.30587769,
594,-73.91558273,45.45489035,-7.30090189,
595,-73.91558299,45.45489073,-7.29952574,
596,-73.91558314,45.45489116,-7.30161476,
597,-73.91558332,45.45489134,-7.30125761,
598,-73.91558332,45.45489140,-7.29966307,
599,-73.91558335,45.45489144,-7.29988956,
600,-73.91558337,45.45489144,-7.30380774,
601,-73.91558337,45.45489144,-7.30380774,
